DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.20-20.59.09, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.534564ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_517, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_516, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.223234ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_518, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA8101959__A969B58DC3FC8E6972254D84143969532AE8E2CB, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.177905ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_519, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_518, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.150960ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Materials/M_Ground_Gravel.uasset, AllOfLoadPackage_Duration=29.681690ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016250ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.320312ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.031214ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.600840ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_215, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Materials/M_Ground_Gravel.uasset, FlushAsyncLoading=0.012830ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.003424ms, ResetLoadersForSaveUnMarkAllObjects=0.155665ms, TagPackageExports=0.200570ms, BeginCacheForCookedPlatformData=0.009410ms, SerializeImports=0.273697ms, GatherLocalizableTextData=0.003420ms, MarkNames=0.010692ms, SerializeSummary=0.009838ms, SerializeNames=0.058588ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.101354ms, SortExportsNonSeekfree=0.541836ms, SortExportsSeekfreeConstructor=0.012830ms, SortExportsSeekfreeInner=0.656873ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.021383ms, SerializeImportMap=0.003848ms, SerializeExportMap=0.007268ms, SerializeDependencyMap=0.004277ms, SerializeStringAssetReferenceMap=0.001714ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018388ms, SerializeExports=0.141125ms, SerializeBulkData=0.007272ms, AsyncWrite=0.065859ms, UnaccountedTime=0.175338ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_520, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf32AC87ED__5BD699AE0EF9A619637885D3D4A067C6A8E8BCF2, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.174910ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_521, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_520, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.154383ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_522, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf32AC87ED__F157208CCD69D36CE2962A8D02F4187BB6FB0EDF, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.313897ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_523, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_522, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.253595ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Materials/M_Ground_Grass.uasset, AllOfLoadPackage_Duration=35.355791ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.015397ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.061579ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.025660ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.711600ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_216, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Materials/M_Ground_Grass.uasset, FlushAsyncLoading=0.011973ms, FlushStreamingFunc=0.002567ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=0.165932ms, TagPackageExports=0.201426ms, BeginCacheForCookedPlatformData=0.007268ms, SerializeImports=0.280540ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.011545ms, SerializeSummary=0.008553ms, SerializeNames=0.065006ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.109050ms, SortExportsNonSeekfree=0.540983ms, SortExportsSeekfreeConstructor=0.007268ms, SortExportsSeekfreeInner=0.680398ms, SortExportsSeekfree=0.002991ms, BuildDependencyMap=0.021812ms, SerializeImportMap=0.007696ms, SerializeExportMap=0.014540ms, SerializeDependencyMap=0.003848ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014540ms, SerializeExports=0.234354ms, SerializeBulkData=0.013687ms, AsyncWrite=0.067141ms, UnaccountedTime=0.177905ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Materials/M_Glass.uasset, AllOfLoadPackage_Duration=0.052601ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011120ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.061583ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.027794ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.351635ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_217, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Materials/M_Glass.uasset, FlushAsyncLoading=0.013687ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.126585ms, TagPackageExports=0.701353ms, BeginCacheForCookedPlatformData=0.008978ms, SerializeImports=0.767637ms, GatherLocalizableTextData=0.006843ms, MarkNames=0.010692ms, SerializeSummary=0.014968ms, SerializeNames=0.254881ms, SerializeGatherableTextData=0.006843ms, BuildExportMap=0.070989ms, SortExportsNonSeekfree=0.162937ms, SortExportsSeekfreeConstructor=0.026088ms, SortExportsSeekfreeInner=1.951806ms, SortExportsSeekfree=0.019245ms, BuildDependencyMap=0.044048ms, SerializeImportMap=0.008553ms, SerializeExportMap=0.008125ms, SerializeDependencyMap=0.008978ms, SerializeStringAssetReferenceMap=0.004705ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.061583ms, SerializeExports=1.632780ms, SerializeBulkData=0.026513ms, AsyncWrite=0.375051ms, UnaccountedTime=0.271134ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_524, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf240815CF__2732C90960E0F066BB5BC380B1C5C31D3011563C, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.290375ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_525, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_524, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.202708ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_526, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf240815CF__13807F0278B842D6390E7708C7FDA99A445854DB, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.210404ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_527, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_526, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.184745ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Materials/M_Concrete_Tiles.uasset, AllOfLoadPackage_Duration=43.170296ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.015821ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.431076ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.040628ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.204683ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_218, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Materials/M_Concrete_Tiles.uasset, FlushAsyncLoading=0.012830ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.158660ms, TagPackageExports=0.209551ms, BeginCacheForCookedPlatformData=0.008553ms, SerializeImports=0.282679ms, GatherLocalizableTextData=0.002991ms, MarkNames=0.011548ms, SerializeSummary=0.009835ms, SerializeNames=0.066288ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.079971ms, SortExportsNonSeekfree=0.591017ms, SortExportsSeekfreeConstructor=0.017531ms, SortExportsSeekfreeInner=0.977188ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.023093ms, SerializeImportMap=0.004277ms, SerializeExportMap=0.007700ms, SerializeDependencyMap=0.004277ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018388ms, SerializeExports=0.162937ms, SerializeBulkData=0.007696ms, AsyncWrite=0.085957ms, UnaccountedTime=0.191160ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_528, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf5137DC84__541BE4EC3C90929A341D9113590D6AD3E206D3D4, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.251889ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_529, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_528, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.212971ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_530, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf5137DC84__CF3D14AEFBD7B2A33E9B194297E5EEF3726E9911, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.183892ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_531, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_530, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.160795ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Materials/M_Concrete_Poured.uasset, AllOfLoadPackage_Duration=29.207423ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000425ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016253ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.296794ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.039343ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.916018ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_219, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Materials/M_Concrete_Poured.uasset, FlushAsyncLoading=0.016250ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.170633ms, TagPackageExports=0.200141ms, BeginCacheForCookedPlatformData=0.007700ms, SerializeImports=0.288665ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.011545ms, SerializeSummary=0.009410ms, SerializeNames=0.062436ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.093229ms, SortExportsNonSeekfree=0.475124ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.775762ms, SortExportsSeekfree=0.005558ms, BuildDependencyMap=0.023521ms, SerializeImportMap=0.004277ms, SerializeExportMap=0.007696ms, SerializeDependencyMap=0.003848ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016678ms, SerializeExports=0.156522ms, SerializeBulkData=0.007272ms, AsyncWrite=0.066284ms, UnaccountedTime=0.236921ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_532, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufEFF67023__E89E2F1B4AB2774DAF45B2EB59D72E58FE3A2F7F, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.164218ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_533, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_532, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.145826ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_534, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufEFF67023__51A0F0C4EFC07BDAB9F4F919696C804828B7770E, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.159513ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_535, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_534, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.141554ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Materials/M_Concrete_Panels.uasset, AllOfLoadPackage_Duration=31.483818ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000853ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.040200ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.801422ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.095792ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.409941ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_220, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Materials/M_Concrete_Panels.uasset, FlushAsyncLoading=0.020098ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.243764ms, TagPackageExports=0.644900ms, BeginCacheForCookedPlatformData=0.015397ms, SerializeImports=0.339128ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.012830ms, SerializeSummary=0.012826ms, SerializeNames=0.067998ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.099644ms, SortExportsNonSeekfree=0.607267ms, SortExportsSeekfreeConstructor=0.012401ms, SortExportsSeekfreeInner=1.049034ms, SortExportsSeekfree=0.011545ms, BuildDependencyMap=0.064149ms, SerializeImportMap=0.009410ms, SerializeExportMap=0.017103ms, SerializeDependencyMap=0.009835ms, SerializeStringAssetReferenceMap=0.003852ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.041481ms, SerializeExports=0.366926ms, SerializeBulkData=0.020955ms, AsyncWrite=0.190735ms, UnaccountedTime=0.319883ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_536, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf6DFA3106__0C9A0DC54710384C6BC3AE3F1179CBBC5499C98A, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.169352ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_537, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_536, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.149682ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_538, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf6DFA3106__0EE775DAF9FDCD21465FF63334B59FE01DABB39A, StartTime=2015.09.20-21.00.26, HierarchicalDDC, Retrieved=false, Duration=0.127867ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_539, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_538, StartTime=2015.09.20-21.00.26, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.106487ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Materials/M_Concrete_Grime.uasset, AllOfLoadPackage_Duration=22.367965ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.017107ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.191163ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.060301ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.135257ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_221, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Materials/M_Concrete_Grime.uasset, FlushAsyncLoading=0.009406ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002563ms, ResetLoadersForSaveUnMarkAllObjects=0.128724ms, TagPackageExports=0.233926ms, BeginCacheForCookedPlatformData=0.008553ms, SerializeImports=0.329293ms, GatherLocalizableTextData=0.002991ms, MarkNames=0.012405ms, SerializeSummary=0.008978ms, SerializeNames=0.060301ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.096649ms, SortExportsNonSeekfree=0.816390ms, SortExportsSeekfreeConstructor=0.017107ms, SortExportsSeekfreeInner=1.266282ms, SortExportsSeekfree=0.011116ms, BuildDependencyMap=0.041056ms, SerializeImportMap=0.007696ms, SerializeExportMap=0.008982ms, SerializeDependencyMap=0.005987ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.025660ms, SerializeExports=0.268564ms, SerializeBulkData=0.014115ms, AsyncWrite=0.134710ms, UnaccountedTime=0.417389ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_540, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCFEE208F__6A3C411E4410BFD9CE8DD658AB6DD53170336BAC, StartTime=2015.09.20-21.00.26, HierarchicalDDC, DataSize=146795 bytes, Retrieved=true, Duration=0.420380ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_541, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufCFEE208F__103615313A760A9BC349BBC661117CC4C3DBA550, StartTime=2015.09.20-21.00.26, HierarchicalDDC, DataSize=113379 bytes, Retrieved=true, Duration=0.314754ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset, AllOfLoadPackage_Duration=12.437437ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008125ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051320ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016678ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.967619ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
